"AIR QUALITY REPORT-US EMBASSY, NEW DELHI and CONSULATES ( YR 2013)",,,,,,,,,,,,
Date,Time,US Embassy-New Delhi,US Embassy-New Delhi,US Consulate-Chennai,US Consulate-Chennai,US Consulate-Kolkata,US Consulate-Kolkata,US Consulate-Mumbai,US Consulate-Mumbai,US Consulate-Hyderabad,US Consulate-Hyderabad,
,,PM2.5_Delhi,PM2.5_Delhi_AQI,PM2.5_Chennai,PM2.5_CHN_AQI,PM2.5_Kolkata,PM2.5_KOL_AQI,PM2.5_Mum,PM2.5_MUM_AQI,PM2.5_HYD,PM2.5_HYD_AQI,
,,µg/m3,µg/m3,µg/m3,ug/m3,µg/m3,µg/m3,µg/m3,ug/m3,µg/m3,ug/m3,
22/06/2013,9:00 AM,46,165,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
22/06/2013,10:00 AM,46,164,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
22/06/2013,11:00 AM,55,164,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
22/06/2013,12:00 PM,52,163,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
22/06/2013,1:00 PM,51,163,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
22/06/2013,2:00 PM,54,162,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
22/06/2013,3:00 PM,59,162,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
22/06/2013,4:00 PM,59,162,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
22/06/2013,5:00 PM,54,163,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
22/06/2013,6:00 PM,68,163,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
22/06/2013,7:00 PM,89,163,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
22/06/2013,8:00 PM,92,164,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
22/06/2013,9:00 PM,98,163,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
22/06/2013,10:00 PM,106,162,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
22/06/2013,11:00 PM,94,162,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
22/06/2013 24:00 AM,,112,160,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,1:00 AM,112,158,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,2:00 AM,100,157,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,3:00 AM,106,156,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,4:00 AM,101,156,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,5:00 AM,115,156,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,6:00 AM,110,157,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,7:00 AM,108,158,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,8:00 AM,104,159,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,9:00 AM,75,160,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,10:00 AM,45,161,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,11:00 AM,49,161,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,12:00 PM,48,161,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,1:00 PM,53,161,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,2:00 PM,54,161,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,3:00 PM,61,161,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,4:00 PM,67,161,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,5:00 PM,73,161,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,6:00 PM,90,161,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,7:00 PM,110,162,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,8:00 PM,104,162,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,9:00 PM,111,163,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,10:00 PM,108,163,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013,11:00 PM,101,163,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
23/06/2013 24:00 AM,,101,163,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
24/06/2013,1:00 AM,106,163,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
24/06/2013,2:00 AM,89,163,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
24/06/2013,3:00 AM,83,162,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
24/06/2013,4:00 AM,81,162,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
24/06/2013,5:00 AM,81,161,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
24/06/2013,6:00 AM,80,161,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
24/06/2013,7:00 AM,85,160,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
24/06/2013,8:00 AM,41,159,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
24/06/2013,9:00 AM,30,158,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
24/06/2013,10:00 AM,47,157,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
24/06/2013,11:00 AM,47,157,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
24/06/2013,12:00 PM,44,157,NoData,NoData,NoData,NoData,PwrFail,NoData,PwrFail,NoData,
24/06/2013,1:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
24/06/2013,2:00 PM,48,157,NoData,NoData,NoData,NoData,PwrFail,NoData,PwrFail,NoData,
24/06/2013,3:00 PM,91,157,NoData,NoData,NoData,NoData,17.2,NoData,29.9,NoData,
24/06/2013,4:00 PM,76,158,NoData,NoData,NoData,NoData,26,NoData,29.2,NoData,
24/06/2013,5:00 PM,68,158,NoData,NoData,NoData,NoData,28.1,NoData,33.7,NoData,
24/06/2013,6:00 PM,65,158,NoData,NoData,NoData,NoData,30.4,NoData,27.3,NoData,
24/06/2013,7:00 PM,56,157,NoData,NoData,NoData,NoData,43.9,NoData,33.6,NoData,
24/06/2013,8:00 PM,59,156,NoData,NoData,NoData,NoData,39.3,NoData,46.3,NoData,
24/06/2013,9:00 PM,56,155,NoData,NoData,NoData,NoData,54.3,NoData,29.9,NoData,
24/06/2013,10:00 PM,63,153,NoData,NoData,NoData,NoData,64.7,NoData,27.3,NoData,
24/06/2013,11:00 PM,63,152,NoData,NoData,NoData,NoData,53.7,NoData,11.8,NoData,
24/06/2013 24:00 AM,,65,151,NoData,NoData,NoData,NoData,35.9,NoData,8,NoData,
25/06/2013,1:00 AM,59,150,NoData,NoData,NoData,NoData,24.1,NoData,6.9,NoData,
25/06/2013,2:00 AM,60,147,NoData,NoData,NoData,NoData,29.9,NoData,3.8,NoData,
25/06/2013,3:00 AM,54,144,NoData,NoData,NoData,NoData,25.2,NoData,0.1,NoData,
25/06/2013,4:00 AM,53,142,NoData,NoData,NoData,NoData,32.9,NoData,2.2,NoData,
25/06/2013,5:00 AM,54,140,NoData,NoData,NoData,NoData,29,NoData,7.2,NoData,
25/06/2013,6:00 AM,59,137,NoData,NoData,NoData,NoData,24,NoData,12,NoData,
25/06/2013,7:00 AM,57,135,NoData,NoData,NoData,NoData,24,NoData,11,NoData,
25/06/2013,8:00 AM,55,133,NoData,NoData,NoData,NoData,19,NoData,11.2,NoData,
25/06/2013,9:00 AM,57,134,NoData,NoData,NoData,NoData,19,85,15,56,
25/06/2013,10:00 AM,33,137,NoData,NoData,NoData,NoData,18.1,84,15.3,56,
25/06/2013,11:00 AM,48,135,NoData,NoData,NoData,NoData,19.9,83,24,55,
25/06/2013,12:00 PM,70,135,NoData,NoData,NoData,NoData,17,81,23.9,56,
25/06/2013,1:00 PM,64,138,NoData,NoData,NoData,NoData,15,80,22.1,56,
25/06/2013,2:00 PM,50,138,NoData,NoData,NoData,NoData,20,79,26.1,57,
25/06/2013,3:00 PM,57,138,NoData,NoData,NoData,NoData,20.1,78,28,57,
25/06/2013,4:00 PM,54,135,NoData,NoData,NoData,NoData,23.2,78,26.7,57,
25/06/2013,5:00 PM,44,134,NoData,NoData,NoData,NoData,36,78,22.9,57,
25/06/2013,6:00 PM,47,132,NoData,NoData,NoData,NoData,25,79,21.1,56,
25/06/2013,7:00 PM,39,130,NoData,NoData,NoData,NoData,25.3,78,23.7,55,
25/06/2013,8:00 PM,49,129,NoData,NoData,NoData,NoData,41,77,17,55,
25/06/2013,9:00 PM,52,128,NoData,NoData,NoData,NoData,39,77,16.9,52,
25/06/2013,10:00 PM,25,128,NoData,NoData,NoData,NoData,38.9,76,13.9,51,
25/06/2013,11:00 PM,37,124,NoData,NoData,NoData,NoData,34.2,73,11,50,
25/06/2013 24:00 AM,,40,122,NoData,NoData,NoData,NoData,45.9,72,10.9,50,
26/06/2013,1:00 AM,39,120,NoData,NoData,NoData,NoData,41.1,73,8.4,50,
26/06/2013,2:00 AM,38,119,NoData,NoData,NoData,NoData,44.1,74,17.2,50,
26/06/2013,3:00 AM,33,117,NoData,NoData,NoData,NoData,47.5,75,20.8,51,
26/06/2013,4:00 AM,36,115,NoData,NoData,NoData,NoData,65.8,77,16.9,53,
26/06/2013,5:00 AM,41,114,NoData,NoData,NoData,NoData,54.9,80,15.1,54,
26/06/2013,6:00 AM,46,113,NoData,NoData,NoData,NoData,50.8,82,16.9,55,
26/06/2013,7:00 AM,52,112,NoData,NoData,NoData,NoData,42.4,84,16.5,55,
26/06/2013,8:00 AM,50,111,NoData,NoData,NoData,NoData,20.9,86,27.5,56,
26/06/2013,9:00 AM,39,111,NoData,NoData,NoData,NoData,18.1,86,17.1,57,
26/06/2013,10:00 AM,42,109,NoData,NoData,NoData,NoData,25.9,86,19.2,57,
26/06/2013,11:00 AM,39,110,NoData,NoData,NoData,NoData,23,86,24.2,58,
26/06/2013,12:00 PM,47,109,NoData,NoData,NoData,NoData,22.1,87,27.9,58,
26/06/2013,1:00 PM,36,107,NoData,NoData,NoData,NoData,25,87,24.8,58,
26/06/2013,2:00 PM,27,105,NoData,NoData,NoData,NoData,26,88,20.9,58,
26/06/2013,3:00 PM,34,103,NoData,NoData,NoData,NoData,27,88,18.8,58,
26/06/2013,4:00 PM,36,101,NoData,NoData,NoData,NoData,26.1,89,14.1,57,
26/06/2013,5:00 PM,41,99,NoData,NoData,NoData,NoData,28.8,89,17.2,56,
26/06/2013,6:00 PM,43,99,NoData,NoData,NoData,NoData,23,88,22.4,56,
26/06/2013,7:00 PM,35,98,NoData,NoData,NoData,NoData,24.2,88,32,56,
26/06/2013,8:00 PM,41,98,NoData,NoData,NoData,NoData,32.9,88,32.2,56,
26/06/2013,9:00 PM,41,98,NoData,NoData,NoData,NoData,29.8,88,37.4,58,
26/06/2013,10:00 PM,44,97,NoData,NoData,NoData,NoData,22.9,87,46.7,59,
26/06/2013,11:00 PM,46,98,NoData,NoData,NoData,NoData,21.1,86,40.8,62,
26/06/2013 24:00 AM,,43,99,NoData,NoData,NoData,NoData,25.9,84,35.3,64,
27/06/2013,1:00 AM,36,99,NoData,NoData,NoData,NoData,18.1,83,19.7,66,
27/06/2013,2:00 AM,36,99,NoData,NoData,NoData,NoData,21,81,12.2,67,
27/06/2013,3:00 AM,44,99,NoData,NoData,NoData,NoData,18.8,79,16,67,
27/06/2013,4:00 AM,50,100,NoData,NoData,NoData,NoData,17.1,77,15.9,67,
27/06/2013,5:00 AM,55,102,NoData,NoData,NoData,NoData,21.9,73,13.5,67,
27/06/2013,6:00 AM,57,103,NoData,NoData,NoData,NoData,19,70,21.8,66,
27/06/2013,7:00 AM,53,104,NoData,NoData,NoData,NoData,19,67,18.4,67,
27/06/2013,8:00 AM,45,104,NoData,NoData,NoData,NoData,20,65,24.7,67,
27/06/2013,9:00 AM,47,103,NoData,NoData,NoData,NoData,18.1,65,18,67,
27/06/2013,10:00 AM,49,104,NoData,NoData,NoData,NoData,22,65,17,67,
27/06/2013,11:00 AM,52,105,NoData,NoData,NoData,NoData,23,65,18.1,67,
27/06/2013,12:00 PM,60,106,NoData,NoData,NoData,NoData,22.9,65,22.2,66,
27/06/2013,1:00 PM,53,107,NoData,NoData,NoData,NoData,18,65,27,66,
27/06/2013,2:00 PM,52,108,NoData,NoData,NoData,NoData,NoData,65,NoData,66,
27/06/2013,3:00 PM,57,110,NoData,NoData,NoData,NoData,NoData,64,NoData,66,
27/06/2013,4:00 PM,60,112,NoData,NoData,NoData,NoData,NoData,64,NoData,66,
27/06/2013,5:00 PM,53,114,NoData,NoData,NoData,NoData,NoData,64,NoData,67,
27/06/2013,6:00 PM,49,115,NoData,NoData,NoData,NoData,NoData,63,NoData,68,
27/06/2013,7:00 PM,41,115,NoData,NoData,NoData,NoData,NoData,63,NoData,68,
27/06/2013,8:00 PM,41,116,NoData,NoData,NoData,NoData,NoData,62,NoData,67,
27/06/2013,9:00 PM,49,116,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
27/06/2013,10:00 PM,54,117,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
27/06/2013,11:00 PM,42,117,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
27/06/2013 24:00 AM,,51,117,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,1:00 AM,43,118,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,2:00 AM,41,118,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,3:00 AM,40,119,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,4:00 AM,34,118,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,5:00 AM,38,117,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,6:00 AM,36,116,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,7:00 AM,34,114,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,8:00 AM,47,112,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,9:00 AM,30,113,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,10:00 AM,45,111,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,11:00 AM,34,111,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,12:00 PM,31,109,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,1:00 PM,38,107,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,2:00 PM,44,106,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,3:00 PM,41,105,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,4:00 PM,42,104,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,5:00 PM,45,102,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,6:00 PM,56,102,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,7:00 PM,62,102,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,8:00 PM,65,104,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,9:00 PM,62,106,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,10:00 PM,51,107,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013,11:00 PM,47,107,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
28/06/2013 24:00 AM,,42,107,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,1:00 AM,45,106,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,2:00 AM,39,107,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,3:00 AM,40,106,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,4:00 AM,47,106,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,5:00 AM,46,107,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,6:00 AM,56,108,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,7:00 AM,60,110,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,8:00 AM,59,112,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,9:00 AM,46,113,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,10:00 AM,41,114,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,11:00 AM,40,114,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,12:00 PM,52,114,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,1:00 PM,53,116,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,2:00 PM,52,117,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,3:00 PM,59,118,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,4:00 PM,69,119,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,5:00 PM,72,122,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,6:00 PM,70,124,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,7:00 PM,32,125,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,8:00 PM,32,123,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,9:00 PM,54,120,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,10:00 PM,52,119,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013,11:00 PM,68,119,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
29/06/2013 24:00 AM,,68,121,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,1:00 AM,56,123,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,2:00 AM,49,124,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,3:00 AM,62,125,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,4:00 AM,55,127,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,5:00 AM,52,127,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,6:00 AM,69,128,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,7:00 AM,44,129,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,8:00 AM,42,128,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,9:00 AM,43,126,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,10:00 AM,52,126,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,11:00 AM,55,127,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,12:00 PM,52,128,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,1:00 PM,41,128,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,2:00 PM,34,127,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,3:00 PM,32,126,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,4:00 PM,37,123,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,5:00 PM,40,121,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,6:00 PM,37,118,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,7:00 PM,39,115,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,8:00 PM,52,116,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,9:00 PM,58,118,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,10:00 PM,52,118,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013,11:00 PM,55,118,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
30/06/2013 24:00 AM,,82,117,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
1/7/2013,1:00 AM,70,118,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
1/7/2013,2:00 AM,59,119,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
1/7/2013,3:00 AM,64,120,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
1/7/2013,4:00 AM,67,120,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
1/7/2013,5:00 AM,43,121,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
1/7/2013,6:00 AM,51,120,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
1/7/2013,7:00 AM,52,119,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
1/7/2013,8:00 AM,70,120,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
1/7/2013,9:00 AM,78,122,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
1/7/2013,10:00 AM,66,125,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
1/7/2013,11:00 AM,63,126,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
1/7/2013,12:00 PM,61,127,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
1/7/2013,1:00 PM,63,127,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
1/7/2013,2:00 PM,58,129,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
1/7/2013,3:00 PM,50,131,NoData,NoData,NoData,NoData,NoData,NoData,18.4,NoData,
1/7/2013,4:00 PM,33,133,NoData,NoData,NoData,NoData,NoData,NoData,17,NoData,
1/7/2013,5:00 PM,48,132,NoData,NoData,NoData,NoData,NoData,NoData,17,NoData,
1/7/2013,6:00 PM,47,133,NoData,NoData,NoData,NoData,NoData,NoData,17.9,NoData,
1/7/2013,7:00 PM,73,134,NoData,NoData,NoData,NoData,NoData,NoData,16.1,NoData,
1/7/2013,8:00 PM,87,137,NoData,NoData,NoData,NoData,NoData,NoData,18.9,NoData,
1/7/2013,9:00 PM,89,139,NoData,NoData,NoData,NoData,NoData,NoData,17.1,NoData,
1/7/2013,10:00 PM,91,142,NoData,NoData,NoData,NoData,NoData,NoData,19.2,NoData,
1/7/2013,11:00 PM,102,145,NoData,NoData,NoData,NoData,NoData,NoData,23,NoData,
01/07/2013 24:00 AM,,NoData,149,NoData,NoData,NoData,NoData,NoData,NoData,22.9,NoData,
2/7/2013,1:00 AM,NoData,148,NoData,NoData,NoData,NoData,NoData,NoData,20,NoData,
2/7/2013,2:00 AM,NoData,147,NoData,NoData,NoData,NoData,NoData,NoData,21.1,NoData,
2/7/2013,3:00 AM,NoData,148,NoData,NoData,NoData,NoData,NoData,NoData,23.7,NoData,
2/7/2013,4:00 AM,NoData,148,NoData,NoData,NoData,NoData,NoData,NoData,17.1,NoData,
2/7/2013,5:00 AM,NoData,147,NoData,NoData,NoData,NoData,NoData,NoData,18.8,NoData,
2/7/2013,6:00 AM,NoData,150,NoData,NoData,NoData,NoData,NoData,NoData,15,NoData,
2/7/2013,7:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,15.4,NoData,
2/7/2013,8:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,23.7,NoData,
2/7/2013,9:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,17.8,57,
2/7/2013,10:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,13.2,57,
2/7/2013,11:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,16.8,56,
2/7/2013,12:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,13.3,56,
2/7/2013,1:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,18.7,56,
2/7/2013,2:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,13.4,56,
2/7/2013,3:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,21.9,55,
2/7/2013,4:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,19.8,56,
2/7/2013,5:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,15.9,56,
2/7/2013,6:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,13,56,
2/7/2013,7:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,14,55,
2/7/2013,8:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,14.4,55,
2/7/2013,9:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,22.8,55,
2/7/2013,10:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,19,55,
2/7/2013,11:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,18.2,55,
02/07/2013 24:00 AM,,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,22.7,55,
3/7/2013,1:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,15.1,55,
3/7/2013,2:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,16.9,55,
3/7/2013,3:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,13.8,54,
3/7/2013,4:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,10.4,53,
3/7/2013,5:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,17.9,53,
3/7/2013,6:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,15,53,
3/7/2013,7:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,16.5,53,
3/7/2013,8:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,27.5,53,
3/7/2013,9:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,15.9,53,
3/7/2013,10:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,13.3,53,
3/7/2013,11:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,19.7,53,
3/7/2013,12:00 PM,89,NoData,NoData,NoData,NoData,NoData,NoData,NoData,13.4,53,
3/7/2013,1:00 PM,75,NoData,NoData,NoData,NoData,NoData,NoData,NoData,21.8,53,
3/7/2013,2:00 PM,29,NoData,NoData,NoData,NoData,NoData,NoData,NoData,18.1,54,
3/7/2013,3:00 PM,44,NoData,NoData,NoData,NoData,NoData,NoData,NoData,22.7,54,
